,PageRank,HubScore,AuthorityScore,Betweeness,Colony,Day,Role
Ant19,0.007926878725078879,0.007874684177000811,0.007874684176981565,0.003662173396247092,1,01,F
Ant614,0.012130960564304776,0.005784733037535584,0.005784733038370558,0.004708731879801595,1,01,
Ant599,0.009332948601786718,0.00734485265499159,0.007344852655261147,0.004414374830704833,1,01,
Ant14,0.008128899043012082,0.0117486292927265,0.011748629292210593,0.0017243251210052192,1,01,F
Ant13,0.008087903100723732,0.003522085804155208,0.003522085804772657,0.0009426072674414785,1,01,C
Ant97,0.010244028396780815,0.008258676342791522,0.008258676343140509,0.004218776787452727,1,01,F
Ant475,0.009959005947998492,0.013262770513751245,0.013262770513351837,0.004377694135847844,1,01,F
Ant91,0.01115064641925488,0.01891836238424574,0.01891836238322102,0.0009175829660924739,1,01,F
Ant169,0.007636611200231763,0.003092827864018154,0.003092827864576593,0.0020027643030560843,1,01,N
Ant298,0.006742717703416049,0.002882690525546351,0.002882690525999728,0.001597359714023313,1,01,C
Ant294,0.009644932287280134,0.017172268692845293,0.017172268691814322,0.00019622263687972985,1,01,F
Ant98,0.00855617993087424,0.011122169536710972,0.011122169536364865,0.0026819077646511418,1,01,F
Ant217,0.009597805476928782,0.014862309994122368,0.014862309993368981,0.0013983253983578193,1,01,F
Ant215,0.006646252988626089,0.004213563189678734,0.004213563189926287,0.0032183128991535178,1,01,C
Ant458,0.008667296313489866,0.0035238588591561433,0.00352385885985924,0.0009573048794704615,1,01,C
Ant218,0.007507655998317567,0.003337162670965916,0.003337162671498818,0.0012534528411167478,1,01,N
Ant219,0.00990794755286886,0.003401410660601169,0.003401410661436413,0.0011787012401080989,1,01,Q
Ant400,0.007334911932190819,0.003019149507591785,0.003019149508123937,0.001913348557448577,1,01,C
Ant60,0.0076730970079327745,0.008129793567905379,0.008129793567865274,0.0036995096941368493,1,01,C
Ant63,0.006252365426653712,0.0020326231505267195,0.0020326231510055556,0.0007544823431029569,1,01,N
Ant64,0.011169126622088021,0.015165261945671447,0.015165261945295565,0.005047148315514647,1,01,F
Ant178,0.009604516787437664,0.0037162980319536284,0.0037162980327165255,0.0012730766518446205,1,01,N
Ant289,0.008004688748668066,0.007433708866862903,0.0074337088668918775,0.0038611104773253486,1,01,F
Ant173,0.008111552907458333,0.0036808695241198537,0.0036808695246429383,0.003519467339800119,1,01,N
Ant176,0.009509037552106954,0.014528704332735759,0.014528704332037734,0.002109907746509412,1,01,F
Ant207,0.009470383176488857,0.005252134068148782,0.005252134068756542,0.00272226520653773,1,01,C
Ant202,0.00968628433632531,0.009707501847679843,0.009707501847653106,0.0036149809252912684,1,01,F
Ant209,0.012261484281516582,0.012984846632672183,0.0129848466327076,0.004651917416763832,1,01,F
Ant38,0.01022471435908244,0.014418852913416049,0.014418852912885567,0.003912976711301757,1,01,F
Ant32,0.013784700448223183,0.023449483064993386,0.02344948306397431,0.0014542214423476489,1,01,F
Ant30,0.009841913424555728,0.015081871509274784,0.015081871508543539,0.0017135635748253089,1,01,F
Ant530,0.008820087405145354,0.014837990668425258,0.014837990667792946,0.0010616541891438351,1,01,F
Ant538,0.007288922297811319,0.0025232367931647547,0.002523236793727677,0.0008126618951428725,1,01,N
Ant232,0.009455500654251364,0.009358807875929341,0.009358807875959798,0.003973477194535143,1,01,F
Ant109,0.006235992379420092,0.003195608510834545,0.0031956085112121806,0.003140054250020797,1,01,C
Ant238,0.008817868448376684,0.012561053942999745,0.012561053942467856,0.001324158643723204,1,01,F
Ant342,0.006825244996269916,0.007763251951197794,0.0077632519510278195,0.0023486187888752757,1,01,C
Ant437,0.00847349231534323,0.00409757039625289,0.004097570396814691,0.0019662126876730177,1,01,N
Ant100,0.01562652424612291,0.02360632955468518,0.02360632955361167,0.0028079310186389117,1,01,F
Ant347,0.006251481710732278,0.006201168168279304,0.006201168168247013,0.0033934494969562034,1,01,F
Ant186,0.009009211863159717,0.0037548329912627048,0.003754832991929328,0.0014102443385319162,1,01,C
Ant527,0.008361904643621082,0.011207947666523327,0.01120794766616361,0.002415074858587872,1,01,F
Ant621,0.009992579967736538,0.017572085860911087,0.017572085860079252,0.0017706853974826027,1,02,
Ant620,0.009487386914246164,0.005340531308232676,0.005340531308906973,0.0020859656540617396,1,02,N
Ant356,0.011459049494984332,0.017933611180365072,0.017933611179637543,0.002821042596515144,1,02,F
Ant353,0.007057229229004112,0.007574137516282576,0.007574137516241039,0.0019222020863717396,1,02,F
Ant540,0.006630774480636507,0.003745390911538568,0.0037453909119356367,0.0016511542165978856,1,02,C
Ant115,0.0063290013870170156,0.004199337494178722,0.004199337494558266,0.0016092198730691637,1,02,C
Ant117,0.008923866384625001,0.006401333896422991,0.006401333896809047,0.003380030077025514,1,02,C
Ant113,0.012146519148925183,0.012817877915087641,0.012817877915285793,0.004680144653575249,1,02,C
Ant195,0.005581443208979824,0.00950941660152043,0.009509416600451837,0.00018036065173513747,1,02,F
Ant196,0.012400720940329478,0.015809645089250972,0.015809645088804083,0.006887966542307512,1,02,F
Ant191,0.012572869452457438,0.006611420929699987,0.006611420930676587,0.0028804282322646376,1,02,N
Ant190,0.00821449925469936,0.0037183619411030986,0.0037183619418021474,0.0014537753162259083,1,02,N
Ant198,0.008016147281180755,0.00723244138679826,0.007232441386988614,0.0036893192429254653,1,02,F
Ant518,0.008149640803935293,0.008895887125225587,0.008895887125267149,0.002909437828874976,1,02,F
Ant318,0.011706967177414766,0.02289572672636634,0.022895726724007644,0.00014418416865179126,1,02,F
Ant492,0.010593122194983894,0.013228678734746363,0.013228678734507943,0.00429349580400073,1,02,F
Ant324,0.007727098397977378,0.010180698143123324,0.010180698142713428,0.0027309229857713944,1,02,F
Ant552,0.00933058079396097,0.00487150629238664,0.004871506293069214,0.0025607308345074594,1,02,N
Ant252,0.013663129733591626,0.02429300553010923,0.024293005527588094,0.0015324697485947245,1,02,F
Ant124,0.01031886384699879,0.008267362189856462,0.008267362190199653,0.006734833070622435,1,02,C
Ant257,0.007737901559759096,0.007743906374075136,0.00774390637416082,0.0028414769585405294,1,02,F
Ant255,0.010547435241469857,0.013473135057723814,0.013473135057451346,0.002121005670257568,1,02,F
Ant26,0.008884463448990527,0.010688241759116965,0.010688241759014073,0.002240185834122752,1,02,F
Ant27,0.009444172960879741,0.006453353801258259,0.0064533538018424685,0.0024875483749983913,1,02,C
Ant23,0.010734039998350736,0.01258568346873449,0.012585683468630704,0.006707811619254444,1,02,F
Ant29,0.01084212023436547,0.00558423315783542,0.005584233158716566,0.0023816682621698336,1,02,N
Ant482,0.007377714044948174,0.004767006913781908,0.004767006914166895,0.003192386473017668,1,02,C
Ant137,0.008530499822890905,0.003941190656798217,0.003941190657528445,0.0011210941775021584,1,02,N
Ant400,0.006848157090258448,0.0031806811194951892,0.0031806811200252327,0.0018201795526992094,1,02,C
Ant131,0.00968812024242737,0.01323889901379961,0.013238899013513208,0.004264793713923314,1,02,F
Ant127,0.006817812544849902,0.0031208995108154185,0.0031208995113403823,0.0020572093756996367,1,02,N
Ant139,0.006309293536371944,0.002877457368496891,0.0028774573689481875,0.0011349237362427494,1,02,N
Ant560,0.010385654289472685,0.014272699786568168,0.014272699786216852,0.004657470352372603,1,02,F
Ant564,0.009319559986472848,0.007652166272860891,0.007652166273251744,0.0037211419408761503,1,02,C
Ant243,0.010266789809466268,0.005522819239469801,0.005522819240280618,0.0018434882782261705,1,02,C
Ant242,0.008079676401328088,0.003285810402610591,0.003285810403273553,0.000686037866998729,1,02,N
Ant50,0.010201091430251708,0.004795352408940121,0.0047953524098431595,0.0022881553807223317,1,02,N
Ant52,0.00994086902385521,0.0044597140502756006,0.0044597140510882404,0.0017180002953281702,1,02,N
Ant55,0.008769989599743283,0.006242118037578637,0.006242118038086433,0.0023369851368134366,1,02,C
Ant142,0.010415922254916762,0.01634270691835287,0.016342706917288324,0.00187095917203933,1,02,F
Ant140,0.006943065299863135,0.003302126186748186,0.0033021261872907253,0.0010964398264985704,1,02,C
Ant308,0.007071813946203646,0.00482734587930274,0.0048273458796394796,0.004032284569005517,1,02,F
Ant148,0.007868994732862572,0.013739327673488146,0.013739327672208437,0.0018061485913669208,1,02,F
Ant149,0.012279211534297224,0.021665535346653737,0.021665535344973837,0.001102999701711901,1,02,F
Ant475,0.010100506905806616,0.011780317735767496,0.011780317735728012,0.0036547397916494185,1,02,F
Ant380,0.004997664741774839,0.0019647776700507332,0.0019647776703845704,0.001302841535128688,1,02,N
Ant462,0.006111941830765736,0.007826925345147262,0.007826925344744799,0.0023655663787484956,1,02,F
Ant42,0.008550764694614937,0.005737988481579098,0.005737988482047065,0.0033889563190285083,1,02,C
Ant43,0.008312408132334468,0.009853603904289842,0.009853603904138903,0.0018656315234074643,1,02,F
Ant44,0.010850844721393856,0.012888785804321847,0.012888785804284356,0.003303167804717196,1,02,F
Ant501,0.00837918982433866,0.006296076035072467,0.0062960760353953345,0.0031880329014719678,1,02,C
Ant507,0.013838454655167698,0.016470955092790666,0.016470955092657287,0.0034933947859127706,1,02,F
Ant263,0.005593889707478558,0.005109489736474188,0.005109489736445024,0.0018982102679608941,1,02,F
Ant332,0.006828679104363737,0.012239822946031214,0.012239822944798195,0.0007224460660306102,1,02,F
Ant153,0.005761924367985498,0.0037249224435943074,0.003724922443906051,0.0016023277352901516,1,02,C
Ant260,0.01634193428479932,0.025045675457310554,0.02504567545649343,0.0036455901306794098,1,02,F
Ant156,0.006546103695262294,0.002305266250614884,0.0023052662511713782,0.0004680173794764564,1,02,N
Ant159,0.008029386334498593,0.0034902742683961467,0.0034902742690598094,0.0011739773364813457,1,02,N
Ant158,0.006042861097486952,0.004700154323879329,0.0047001543240180335,0.003143813993571999,1,02,C
Ant311,0.011902452769455034,0.00977084589912205,0.009770845899610608,0.005889118652018131,1,02,C
Ant268,0.0075911858815843145,0.004745851122081184,0.00474585112254794,0.0028366974137699207,1,02,C
Ant390,0.005014007289287744,0.001894647023121954,0.0018946470234992383,0.0004499837056621427,1,02,N
Ant9,0.010002458534302866,0.020153502481907934,0.020153502479734228,1.2531630178689002e-05,1,02,F
Ant395,0.0073255716181042764,0.003344607333452153,0.003344607334070588,0.0010144371496423027,1,02,C
Ant394,0.005945723914917169,0.0031644277152270213,0.003164427715617089,0.002289023948547705,1,02,N
Ant4,0.008323306164006295,0.007070430052695332,0.00707043005294557,0.003431609721338271,1,02,C
Ant7,0.006326362742647823,0.0031614509469307626,0.003161450947346565,0.0018288270430122954,1,02,C
Ant6,0.009505609048377835,0.01573360152666841,0.015733601525552122,0.0017507834579390173,1,02,F
Ant0,0.006596271397039429,0.00260441352785756,0.0026044135283791146,0.0007145730288236243,1,02,N
Ant76,0.007990648241922662,0.010770016263191611,0.010770016262811237,0.003754470750706178,1,02,F
Ant73,0.00802218670189197,0.009012458633620388,0.0090124586334917,0.0017045533484889908,1,02,F
Ant593,0.0069009296318588795,0.003620064020050053,0.0036200640204993068,0.002025020738779733,1,02,N
Ant19,0.007556571828421925,0.0071879164344797195,0.007187916434542396,0.0031090897259545914,1,02,F
Ant614,0.010443783211221908,0.004730353871043287,0.004730353871899613,0.0019270395304643582,1,02,
Ant599,0.009518725663682963,0.00797427152264777,0.007974271522954088,0.0038639130065628636,1,02,
Ant14,0.006260567363890628,0.008380265394139913,0.008380265393646792,0.0016362739662409767,1,02,F
Ant13,0.007854001462923657,0.00460122084415619,0.004601220844609363,0.0025502120726970073,1,02,C
Ant97,0.011413261124514469,0.009145259639153611,0.009145259639694958,0.0033829663342140035,1,02,F
Ant387,0.011117197193242232,0.008572771311485181,0.008572771312047237,0.004846125621596545,1,02,C
Ant91,0.012710438517003108,0.020679464298956837,0.020679464297904585,0.0022241619952679545,1,02,F
Ant169,0.007591312496739615,0.003929032903687318,0.003929032904230489,0.0027193950661278717,1,02,N
Ant298,0.008640833050730863,0.005088220676400676,0.005088220676969729,0.002863708254739692,1,02,C
Ant294,0.007962549046039349,0.014375983641280924,0.014375983639901165,0.0007428275691719274,1,02,F
Ant98,0.01049313140414619,0.013975914967043455,0.013975914966569133,0.004969468367955797,1,02,F
Ant217,0.010241689830956326,0.01670337802150709,0.016703378020439637,0.002119374632821683,1,02,F
Ant215,0.0069154392158890955,0.005944704116821101,0.005944704116944681,0.003093206188966294,1,02,C
Ant458,0.008023835353318895,0.005500547244903798,0.005500547245259705,0.0024052164310064215,1,02,C
Ant218,0.007220366321510384,0.0033853629363892754,0.0033853629369595254,0.0012950559471801727,1,02,N
Ant219,0.009073683128326512,0.00360508751034244,0.0036050875111524492,0.0005456080094044634,1,02,Q
Ant527,0.009026134875534811,0.012825407444860598,0.012825407444533761,0.003105568256767612,1,02,F
Ant60,0.007249251027554881,0.006066362827979376,0.006066362828181133,0.002090159097110096,1,02,C
Ant63,0.007238337448925962,0.0036149946846131802,0.0036149946851383686,0.002007842454034241,1,02,N
Ant64,0.008240895462863454,0.00819096488929336,0.008190964889406054,0.004615858508767655,1,02,F
Ant178,0.009903692467551467,0.004813737431576697,0.004813737432410034,0.0012848931499103416,1,02,N
Ant289,0.006944119712752127,0.006925416453821349,0.006925416453840281,0.002136747678591556,1,02,F
Ant173,0.008268813913634725,0.00380136253340836,0.0038013625340392637,0.0010545450407564365,1,02,N
Ant176,0.006749486050420447,0.008218661376363632,0.008218661376002795,0.0038251939494383003,1,02,F
Ant207,0.011366953499062384,0.009551193911381938,0.009551193911794454,0.004118918750107275,1,02,C
Ant202,0.008780760203467667,0.008278320385365356,0.008278320385475789,0.0032195690949416295,1,02,F
Ant209,0.009426366916675663,0.008937124092047737,0.00893712409223619,0.0024331771261124056,1,02,F
Ant38,0.015615980291136674,0.024500572540181485,0.024500572538940692,0.004573800320167509,1,02,F
Ant32,0.011539918527154072,0.017424207013216248,0.01742420701264237,0.001304675338519,1,02,F
Ant30,0.008964081990947175,0.0123212000537313,0.01232120005313439,0.003689861292809158,1,02,F
Ant530,0.00873861370628975,0.012790681990124345,0.012790681989745485,0.0013921937524206944,1,02,F
Ant538,0.007327659709149641,0.0030336366843082656,0.003033636684914913,0.0007310029684183787,1,02,N
Ant232,0.010268177468127655,0.010322339020576832,0.010322339020556206,0.0030602496897904267,1,02,F
Ant109,0.005723856414168311,0.002707787999753162,0.0027077880001715625,0.000912352761424596,1,02,C
Ant238,0.009279406298569482,0.014995889830014628,0.014995889828830556,0.0018984926532129697,1,02,F
Ant342,0.006339989252072238,0.006411947993730484,0.006411947993710247,0.0021263951743107907,1,02,C
Ant437,0.008021656151758975,0.003628844314540575,0.003628844315172704,0.0014772862482344549,1,02,N
Ant100,0.014846850178053077,0.02589672517217121,0.02589672517012904,0.0037579893113397515,1,02,F
Ant347,0.00665932016004246,0.005307696062865288,0.005307696063054532,0.0027980592850071874,1,02,F
Ant186,0.007103164900080705,0.006312950740402912,0.006312950740526134,0.002060324333310563,1,02,C
Ant621,0.010132230579575106,0.011017857672593343,0.011017857672647303,0.003289225904138741,1,03,
Ant620,0.010985548378220125,0.00498365796401157,0.0049836579653584154,0.002979687671294425,1,03,N
Ant356,0.006456340415681257,0.01042150033495822,0.010421500333920392,0.0025111813442093476,1,03,F
Ant353,0.00676256401955295,0.0052628389249369705,0.00526283892521945,0.0025200387222036897,1,03,F
Ant540,0.007087385907932327,0.003462413447478282,0.0034624134481790582,0.0021698778012945634,1,03,C
Ant115,0.005737471446360428,0.0028955940352452855,0.0028955940358118505,0.0012502844281833214,1,03,C
Ant117,0.010346861120723364,0.005238868870009215,0.005238868871180316,0.002868621346845418,1,03,C
Ant113,0.008349300167312605,0.005863223614554619,0.00586322361514586,0.0032181250661801352,1,03,C
Ant195,0.006611144264415947,0.0175066011326202,0.01750660112994102,2.2968476221258927e-05,1,03,F
Ant196,0.010247121831820336,0.01586884987761659,0.015868849876398784,0.007151117676988356,1,03,F
Ant191,0.013813078476273714,0.0065904591579555504,0.006590459159688991,0.004082501783375972,1,03,N
Ant190,0.006922605202577944,0.0024774978613558165,0.0024774978622345966,0.0012159775187629029,1,03,N
Ant198,0.007627886800353705,0.005315449462005398,0.005315449462484336,0.003266109616817862,1,03,F
Ant518,0.0071379412744589765,0.006992459146027792,0.006992459146025746,0.0068486545376669206,1,03,F
Ant318,0.015887356308041462,0.0471556959987978,0.0471556959919363,0.000992078036804149,1,03,F
Ant492,0.009742060130135097,0.010528527283536654,0.010528527283376025,0.00688865156819428,1,03,F
Ant324,0.006611117774894584,0.018481013027414613,0.01848101302459256,2.9139613344777003e-05,1,03,F
Ant552,0.008661248820112245,0.003575854534680079,0.0035758545357486428,0.0025339451083350485,1,03,N
Ant252,0.013025914657728142,0.037271376943209256,0.03727137693753227,3.4885154804604176e-05,1,03,F
Ant124,0.011234499963984597,0.007057109727249949,0.0070571097283222,0.0039785252874345286,1,03,C
Ant257,0.008477487485767758,0.006673196504270539,0.006673196504729462,0.0026434439438819185,1,03,F
Ant255,0.010527929438596031,0.012640984891823179,0.012640984891606533,0.001300766701689895,1,03,F
Ant26,0.009580584594974885,0.008197435189337276,0.008197435189665026,0.002606792681825901,1,03,F
Ant27,0.0088988157404444,0.004965130437545646,0.004965130438473713,0.0022859214220485365,1,03,C
Ant23,0.010243263074158489,0.012381517139951025,0.012381517139476536,0.006892208604906104,1,03,F
Ant29,0.01363168557070298,0.006259672017293949,0.0062596720191099705,0.002637208774232906,1,03,N
Ant482,0.008481480201791717,0.00379293909465156,0.0037929390956238226,0.0024611386742127155,1,03,C
Ant137,0.009192959573925403,0.0034778157007999094,0.0034778157020495253,0.0011066440738277145,1,03,N
Ant332,0.007206767217015727,0.017250815074122943,0.0172508150718633,0.001187050145554832,1,03,F
Ant131,0.008639126579121779,0.01025302103218453,0.010253021031868141,0.005016355808182645,1,03,F
Ant127,0.005200419586702736,0.001795124894195451,0.001795124894790613,0.0008684283344413626,1,03,N
Ant139,0.006200208116742867,0.002110739164645055,0.0021107391654192915,0.0004408752970828566,1,03,N
Ant560,0.009590831404813118,0.0096784212334716,0.009678421233667947,0.003291699339401839,1,03,F
Ant564,0.008810380210246676,0.004937304884513296,0.004937304885350291,0.004040623559092743,1,03,C
Ant243,0.009835184218887818,0.0046797585052463266,0.0046797585064134945,0.002393754910300554,1,03,C
Ant242,0.008805228971381723,0.00342410311228546,0.0034241031134732433,0.0013320828431684804,1,03,N
Ant50,0.00957457895076024,0.003597947884469311,0.0035979478857268168,0.0011454566458520708,1,03,N
Ant52,0.010997595041990237,0.004027068980000882,0.004027068981577059,0.0007777795974314622,1,03,N
Ant55,0.007958120507314032,0.004019926576476951,0.004019926577360826,0.0020916123614104914,1,03,C
Ant142,0.012890683135023282,0.025199713979717365,0.025199713976952677,0.003556800745176605,1,03,F
Ant140,0.006583135577224483,0.0042878140136462465,0.0042878140140545406,0.0024193442585430003,1,03,C
Ant308,0.006590504681561828,0.004971416820000404,0.004971416820318835,0.003192864671298231,1,03,F
Ant148,0.00903066539268739,0.027097766602818076,0.027097766598856533,0.001080061078750013,1,03,F
Ant149,0.012184429363827767,0.031643572133384666,0.031643572129094265,0.0019893677146896192,1,03,F
Ant387,0.00861085675195847,0.005159432198618998,0.005159432199450947,0.00312176473073947,1,03,C
Ant380,0.005559514753821452,0.0022572062561154595,0.0022572062567181223,0.0011821833043727265,1,03,N
Ant462,0.006779049911053016,0.007870329769739956,0.007870329769466188,0.0037107444177296176,1,03,F
Ant42,0.00770098294634977,0.0036241315682272453,0.0036241315690986693,0.001686815426308735,1,03,C
Ant43,0.009013656396570521,0.011702977135488554,0.011702977134900101,0.003102930932118167,1,03,F
Ant44,0.012144908069694003,0.012494169626719485,0.012494169626740577,0.010756268475858076,1,03,F
Ant501,0.011132246490425346,0.0055813089979654595,0.005581308999218407,0.002873630703873292,1,03,C
Ant507,0.011587880521207976,0.01182499855366993,0.011824998553686024,0.0032248687692728946,1,03,F
Ant263,0.006026367541359044,0.005067550126170892,0.005067550126279664,0.0019632663171071135,1,03,F
Ant153,0.007031380376223064,0.0036040396727567924,0.0036040396734686652,0.0020500435328965824,1,03,C
Ant260,0.014602064558614757,0.018580442584754484,0.018580442584195306,0.003914521931609464,1,03,F
Ant156,0.008261514306899026,0.0027624633388506825,0.0027624633399674493,0.0005969343295123199,1,03,N
Ant159,0.005761383860156708,0.0020601027309108022,0.002060102731565079,0.0009863869033534742,1,03,N
Ant158,0.0065327369344253435,0.004041280439509141,0.004041280439928886,0.003732410560314519,1,03,C
Ant311,0.012883218399317537,0.008922944578344381,0.008922944579422125,0.0048423318961657805,1,03,C
Ant268,0.006040060675652438,0.002734506964124851,0.002734506964741556,0.0020142255078994817,1,03,C
Ant390,0.007447226048673669,0.002971956928984741,0.002971956929956238,0.0009844452957409548,1,03,N
Ant9,0.009110607916216444,0.027453167600530223,0.027453167596374662,2.6489313075429114e-05,1,03,F
Ant395,0.007071212231001646,0.0027483848822720727,0.0027483848831372556,0.0006741516553426125,1,03,C
Ant394,0.008041876940865193,0.0038283784197408496,0.003828378420680833,0.0024340713079252932,1,03,N
Ant4,0.009085012755107348,0.006461979672932636,0.00646197967352752,0.003864413890166124,1,03,C
Ant7,0.005764278911060593,0.002392301872326834,0.0023923018729222756,0.0018508834136587435,1,03,C
Ant6,0.009958408005381787,0.019938056290312558,0.0199380562882236,0.003042405594891459,1,03,F
Ant0,0.006698170219850053,0.002178566029044593,0.0021785660299325094,0.00039371760928943425,1,03,N
Ant76,0.007520892604551995,0.00842168849400739,0.008421688493863017,0.005775009830106632,1,03,F
Ant73,0.0075754069588287575,0.007246073554926161,0.007246073555075618,0.0019857032880075255,1,03,F
Ant593,0.008963670935224394,0.003964808031535546,0.003964808032736482,0.0018104942322573054,1,03,N
Ant19,0.006593603425340809,0.004592573734162028,0.004592573734503169,0.003863564422559329,1,03,F
Ant614,0.0107262178551448,0.004335286619206759,0.004335286620535833,0.002792549415764371,1,03,
Ant599,0.0110592881912666,0.009119598174240035,0.009119598174663521,0.00460338228740761,1,03,
Ant14,0.008254330019072898,0.01119999232361982,0.011199992322931339,0.0031584637120355566,1,03,F
Ant13,0.00999272797165392,0.005725736800306348,0.005725736801312369,0.002390725490919296,1,03,C
Ant97,0.012206699806213674,0.007657049214619736,0.0076570492157732855,0.003933140438478555,1,03,F
Ant475,0.009193376504104211,0.01079480254794568,0.010794802547735845,0.00309427991928693,1,03,F
Ant91,0.01096916283807936,0.02143488390559554,0.02143488390341194,0.004030915590053224,1,03,F
Ant169,0.007808633526739999,0.0030836171253611627,0.0030836171263528,0.0016530954209336153,1,03,N
Ant298,0.009914480638688616,0.005394892803471153,0.005394892804687945,0.002911466924785267,1,03,C
Ant294,0.00930514133688457,0.027558128782643045,0.027558128778666362,0.0007846544832628825,1,03,F
Ant98,0.007738566656229594,0.010234319246116922,0.010234319245464626,0.0035576625557681442,1,03,F
Ant217,0.008855250162364785,0.012576679144607045,0.012576679143863012,0.0024550629341737722,1,03,F
Ant215,0.00733938993501269,0.0030357421386007248,0.0030357421394418454,0.0010972804289860253,1,03,C
Ant458,0.00750451701065815,0.004258156027247258,0.004258156027917162,0.003162518680364589,1,03,C
Ant218,0.0086866785246657,0.003510268382205156,0.003510268383239213,0.0014179421142979213,1,03,N
Ant219,0.009736022073966613,0.0034262503823688645,0.0034262503837448853,0.00045984264282652077,1,03,Q
Ant400,0.008200303070054095,0.0030676949329565516,0.003067694934022667,0.0013383329202889312,1,03,C
Ant60,0.007207939929242761,0.004309938771653613,0.004309938772309486,0.0025715940222176318,1,03,C
Ant63,0.006648291763203738,0.002371759037686192,0.002371759038539602,0.000730235217118169,1,03,N
Ant64,0.009073564621214678,0.005847451375777623,0.0058474513765017725,0.005119727975588971,1,03,F
Ant178,0.007954162834519775,0.003118595752837251,0.0031185957538477924,0.0012424432656641595,1,03,N
Ant289,0.007952871025417564,0.007454847930333395,0.00745484793049974,0.002636406229505161,1,03,F
Ant173,0.007827517306683004,0.0029357781601670654,0.0029357781612321834,0.0009874343877903787,1,03,N
Ant176,0.006449576825549744,0.011025664360324025,0.011025664359231026,0.0024310478449932013,1,03,F
Ant207,0.009365650951866181,0.005430829951859895,0.005430829952780948,0.0027665061521683436,1,03,C
Ant202,0.009838486573083552,0.007280356600145591,0.007280356600814329,0.0031221341332302015,1,03,F
Ant209,0.010325417026816932,0.008639840829993162,0.008639840830375115,0.004072276182623198,1,03,F
Ant38,0.00987719282964804,0.011456421442117304,0.011456421441954997,0.006537173369828463,1,03,F
Ant32,0.011096506319531647,0.014698157209585205,0.014698157209136026,0.0014218566381124257,1,03,F
Ant30,0.008340358219724392,0.01166378094551911,0.011663780944775244,0.00425767281887072,1,03,F
Ant530,0.006246777505092133,0.00642107406163367,0.006421074061624694,0.0009570849429410283,1,03,F
Ant538,0.00926138536249274,0.003470308194866391,0.0034703081962123607,0.0007574969188142977,1,03,N
Ant232,0.009925101740970325,0.008094397426330741,0.008094397426833409,0.0023490782200567724,1,03,F
Ant109,0.007462339393976563,0.0037843271151045436,0.003784327115961831,0.002358529104611406,1,03,C
Ant238,0.009194506513336547,0.015482286931022715,0.015482286929482222,0.00180876919546025,1,03,F
Ant342,0.005683879406303321,0.0032022931287685515,0.0032022931292494394,0.002656538446724778,1,03,C
Ant437,0.008689801640633618,0.003810109636916286,0.003810109637972024,0.0018762368798587884,1,03,N
Ant100,0.016807449756672074,0.04939076451777516,0.049390764510569056,0.004863638252216635,1,03,F
Ant347,0.007479911613330613,0.006236604497953672,0.00623660449822876,0.003953309988407725,1,03,F
Ant186,0.006354857299777374,0.003356615889895526,0.003356615890436248,0.002328269682159546,1,03,C
Ant527,0.007435735798462906,0.008288822744769723,0.008288822744619465,0.001736840187321634,1,03,F
Ant621,0.007192189891283244,0.008380980130578263,0.008380980130064443,0.0093016433838345,1,04,
Ant620,0.009584777672893967,0.006024007197813379,0.006024007198844278,0.00347443910350078,1,04,N
Ant356,0.010926963247004387,0.015408733510463717,0.015408733509419993,0.006668110566976596,1,04,F
Ant353,0.007677152800353416,0.009331203596561234,0.009331203596259474,0.0026139478466805687,1,04,F
Ant540,0.006259687134399359,0.004824512761319351,0.004824512761622177,0.003215911396154544,1,04,C
Ant115,0.00763701486756438,0.006140904053218181,0.00614090405392588,0.0019269260547235168,1,04,C
Ant117,0.010492022621788217,0.008953308308424654,0.00895330830914878,0.005479833139153669,1,04,C
Ant113,0.008283928485913158,0.007065714555699778,0.007065714556178858,0.0032205921931254375,1,04,C
Ant195,0.007449666395232641,0.011257229175263636,0.011257229173635436,5.651312569902556e-05,1,04,F
Ant196,0.011745616492937518,0.015420525048671238,0.015420525047650194,0.007812839345643858,1,04,F
Ant191,0.015200815624133035,0.010523881207544087,0.010523881209091937,0.006371541035905189,1,04,N
Ant190,0.009116311447939084,0.0056718010570982955,0.00567180105807096,0.002274806783836492,1,04,N
Ant198,0.007885866028025334,0.007914070350721407,0.00791407035077431,0.003876776132239107,1,04,F
Ant518,0.008318241304010881,0.008522209841961685,0.008522209841895372,0.00916584226842092,1,04,F
Ant318,0.011907717751844167,0.017949328683766946,0.017949328681548252,0.0005888673250609525,1,04,F
Ant492,0.008054973756944033,0.009849468000729623,0.009849468000089416,0.004316380256539521,1,04,F
Ant324,0.006957432265406957,0.010194158289002825,0.010194158287553134,4.022798435287884e-05,1,04,F
Ant552,0.008735701550948934,0.004890145513375132,0.004890145514385665,0.002109085838974942,1,04,N
Ant252,0.012508058612498778,0.01787384175722725,0.017873841754794558,8.696555470616255e-05,1,04,F
Ant124,0.01008804699702058,0.009591799955490329,0.009591799955727476,0.0101323253321661,1,04,C
Ant257,0.00925753639200448,0.007387439732819537,0.007387439733493706,0.0032122824804681938,1,04,F
Ant127,0.006218837370925131,0.003796800311212675,0.0037968003117725643,0.0029174710097141644,1,04,N
Ant26,0.010122437376191997,0.014126391133763265,0.014126391132971162,0.002348543359810733,1,04,F
